Timestamp,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
1705058653.097803,17.0,55.0,42.0,1.0,-17.0,-82.0,-93.0,-41.0
1705058653.103905,32.0,57.0,48.0,4.0,-30.0,-73.0,-85.0,-67.0
1705058653.110007,29.0,54.0,48.0,0.0,-46.0,-53.0,-85.0,-83.0
1705058653.1161091,19.0,52.0,45.0,-6.0,-51.0,-40.0,-94.0,-72.0
1705058653.1222112,8.0,56.0,2.0,-3.0,-36.0,-39.0,-108.0,-64.0
1705058653.128313,-7.0,60.0,-7.0,-7.0,-17.0,-35.0,-123.0,-55.0
1705058653.1344151,-22.0,64.0,-9.0,3.0,17.0,-36.0,-129.0,-53.0
1705058653.1405172,-35.0,53.0,-3.0,7.0,48.0,-40.0,-120.0,-52.0
1705058653.1466193,-29.0,43.0,-16.0,-2.0,67.0,-40.0,-105.0,-61.0
1705058653.1527212,-22.0,33.0,-2.0,-24.0,66.0,-46.0,-91.0,-54.0
1705058653.1588233,-16.0,28.0,-8.0,-45.0,60.0,-40.0,-74.0,-49.0
1705058653.1649253,1.0,11.0,-8.0,-55.0,45.0,-58.0,-51.0,-39.0
1705058653.1710274,-12.0,4.0,5.0,-56.0,17.0,-71.0,-45.0,-31.0
1705058653.1771293,-29.0,-9.0,0.0,-43.0,0.0,-78.0,-52.0,-14.0
1705058653.1832314,-52.0,-18.0,-6.0,-25.0,-8.0,-63.0,-66.0,-14.0
1705058653.1893334,-60.0,-16.0,-17.0,-6.0,-1.0,-47.0,-78.0,-16.0
1705058653.1954355,-55.0,-3.0,-18.0,0.0,-3.0,-41.0,-86.0,-12.0
1705058653.2015374,-44.0,6.0,-4.0,13.0,-2.0,-40.0,-86.0,0.0
1705058653.2076395,-31.0,8.0,-23.0,19.0,-6.0,-55.0,-81.0,16.0
1705058653.2137415,-14.0,28.0,-47.0,10.0,-7.0,-66.0,-79.0,19.0
1705058653.2198436,-3.0,21.0,-53.0,7.0,-8.0,-71.0,-79.0,12.0
1705058653.2259457,13.0,17.0,-38.0,0.0,0.0,-67.0,-73.0,-6.0
1705058653.2320476,25.0,11.0,-33.0,5.0,3.0,-72.0,-64.0,-30.0
1705058653.2381496,35.0,13.0,12.0,0.0,-1.0,-63.0,-68.0,-47.0
1705058653.2442517,33.0,25.0,-4.0,6.0,5.0,-75.0,-71.0,-43.0
1705058653.2503538,43.0,14.0,-28.0,9.0,4.0,-79.0,-78.0,-33.0
1705058653.2564557,51.0,14.0,-70.0,17.0,1.0,-85.0,-76.0,-19.0
1705058653.2625577,52.0,-10.0,-95.0,30.0,-3.0,-94.0,-73.0,-9.0
1705058653.2686598,61.0,-30.0,-83.0,39.0,-1.0,-103.0,-64.0,-22.0
1705058653.274762,46.0,-43.0,-59.0,40.0,2.0,-105.0,-63.0,-41.0
1705058653.2808638,40.0,-42.0,-10.0,33.0,5.0,-87.0,-59.0,-53.0
1705058653.2869658,24.0,-21.0,30.0,43.0,25.0,-75.0,-53.0,-35.0
1705058653.293068,21.0,10.0,55.0,53.0,33.0,-73.0,-40.0,5.0
1705058653.29917,27.0,27.0,78.0,57.0,38.0,-62.0,-37.0,50.0
1705058653.3052719,27.0,30.0,28.0,59.0,30.0,-53.0,-37.0,87.0
1705058653.311374,20.0,25.0,-11.0,67.0,23.0,-49.0,-32.0,105.0
1705058653.317476,9.0,31.0,-29.0,73.0,13.0,-60.0,-31.0,95.0
1705058653.3235781,0.0,50.0,-28.0,64.0,2.0,-53.0,-30.0,74.0
1705058653.32968,-1.0,61.0,-7.0,48.0,2.0,-42.0,-31.0,40.0
1705058653.335782,32.0,79.0,-29.0,27.0,1.0,-37.0,-35.0,-8.0
1705058653.3418841,45.0,79.0,-47.0,20.0,-1.0,-36.0,-33.0,-38.0
1705058653.3479862,55.0,68.0,-49.0,32.0,-1.0,-49.0,-39.0,-47.0
1705058653.354088,46.0,56.0,-36.0,58.0,1.0,-60.0,-37.0,-49.0
1705058653.3601902,44.0,48.0,-34.0,74.0,-5.0,-59.0,-39.0,-47.0
1705058653.3662922,52.0,64.0,-49.0,80.0,-5.0,-52.0,-47.0,-37.0
1705058653.3723943,51.0,67.0,-49.0,83.0,-7.0,-48.0,-53.0,-7.0
1705058653.3784962,53.0,61.0,-49.0,69.0,-5.0,-64.0,-43.0,29.0
1705058653.3845983,49.0,62.0,-22.0,52.0,-11.0,-82.0,-27.0,59.0
1705058653.3907003,41.0,54.0,-3.0,34.0,-21.0,-94.0,-11.0,59.0
1705058653.3968024,33.0,39.0,4.0,23.0,-29.0,-110.0,0.0,34.0
1705058653.4029043,19.0,43.0,-9.0,12.0,-38.0,-107.0,-3.0,-6.0
1705058653.4090064,19.0,47.0,-27.0,10.0,-41.0,-104.0,-16.0,-26.0
1705058653.4151084,11.0,44.0,-28.0,24.0,-33.0,-91.0,-31.0,-31.0
1705058653.4212105,34.0,35.0,-7.0,40.0,-23.0,-77.0,-39.0,-41.0
1705058653.4273124,52.0,37.0,3.0,51.0,-13.0,-60.0,-43.0,-34.0
1705058653.4334145,57.0,26.0,-3.0,63.0,-6.0,-40.0,-37.0,-18.0
1705058653.4395165,49.0,27.0,-24.0,70.0,5.0,-32.0,-33.0,0.0
1705058653.4456186,35.0,14.0,-21.0,67.0,6.0,-45.0,-28.0,8.0
1705058653.4517205,13.0,12.0,-11.0,60.0,1.0,-52.0,-19.0,7.0
1705058653.4578226,12.0,-3.0,-8.0,54.0,-1.0,-83.0,-8.0,1.0
1705058653.4639246,31.0,2.0,-32.0,42.0,-11.0,-101.0,13.0,-1.0
1705058653.4700267,44.0,18.0,-1.0,32.0,-18.0,-106.0,7.0,9.0
1705058653.4761286,40.0,36.0,5.0,21.0,-27.0,-95.0,-6.0,10.0
1705058653.4822307,19.0,43.0,35.0,21.0,-29.0,-90.0,-22.0,-3.0
1705058653.4883327,-7.0,47.0,4.0,19.0,-38.0,-84.0,-27.0,-31.0
1705058653.4944348,-30.0,34.0,5.0,28.0,-43.0,-73.0,-34.0,-39.0
1705058653.5005367,-28.0,38.0,-15.0,36.0,-39.0,-60.0,-45.0,-35.0
1705058653.5066388,-5.0,36.0,-13.0,37.0,-29.0,-49.0,-55.0,-34.0
1705058653.5127409,7.0,33.0,-11.0,24.0,-16.0,-26.0,-62.0,-36.0
1705058653.518843,-5.0,4.0,11.0,9.0,3.0,-8.0,-46.0,-43.0
1705058653.5249448,-35.0,-12.0,0.0,13.0,18.0,-6.0,-13.0,-39.0
1705058653.5310469,-49.0,-22.0,28.0,11.0,22.0,5.0,19.0,-33.0
1705058653.537149,-42.0,-5.0,-4.0,17.0,23.0,3.0,39.0,-7.0
1705058653.543251,-27.0,11.0,-35.0,23.0,21.0,-15.0,38.0,6.0
1705058653.549353,-5.0,38.0,-58.0,26.0,18.0,-32.0,21.0,20.0
